Бренд,Код товара,Наименование товара,Категория1,Категория2,Категория3,Категория4,Сегмент,Цена закупки товара,letu.ru,iledebeaute.ru,rivegauche.ru,Ozon,Wildberries,MagnitMarket,Megamarket,lamoda.ru,tsum.ru,visagehall.ru,Наценка,Уровень_правила,Цена_до_скидки,Мин_цена_конкурента,Кто_минимум,Цена_мин_маржа10,Цель_цена_минимум_рынка,Можно_быть_минимумом_с_маржой10,Рекоменд_цена,Рекоменд_скидка
Clarins,19000164828,Clarins Гель д/лица Hydra-Essentiel Matte 75мл,Уход,Уход за лицом,Основной уход,Гель для лица,Люкс,1828,,3304.0,2983.0,3258.0,,,,2937.0,3780.0,2937.0,1.03,brand,3710.8400000000006,2937.0,lamoda.ru,2031.111111111111,2936.0,True,2936.0,0.20880447553653636
Clarins,19000217064,Clarins Крем д/лица Питательный 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,1013,,1629.0,1779.0,,,,,1654.0,2006.0,1630.0,1.03,brand,2056.3900000000003,1629.0,iledebeaute.ru,1125.5555555555554,1628.0,True,1628.0,0.208321378726798
Clarins,14017400008,Clarins Кисть для губ PINCEAU LEVRES 2017,Макияж,Кисти/спонжи,Кисти,,Люкс,1013,,1754.0,1729.0,1704.0,,,,1629.0,2065.0,1755.0,0.96,brand_cat3,1985.48,1629.0,lamoda.ru,1125.5555555555554,1628.0,True,1628.0,0.18004714225275498
Clarins,14011900004,"Clarins Карандаш д/бровей Crayon Sourcils 01 1,1гр",Макияж,Брови,Карандаш для бровей,,Люкс,651,,1047.0,1065.0,1178.0,,,,,1232.0,1065.0,0.96,brand_cat3,1275.96,1047.0,iledebeaute.ru,723.3333333333334,1046.0,True,1046.0,0.18022508542587545
Clarins,19000164826,Clarins Крем д/лица Hydra-Essentiel SPF15 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,1854,,2983.0,3029.0,3304.0,,,,3350.0,3834.0,3075.0,1.03,brand,3763.6200000000003,2983.0,iledebeaute.ru,2060.0,2982.0,True,2982.0,0.20767771454078798
Clarins,19000399414,"CLARINS Рефил помады д/губ Joli Rouge 742V 3,5гр",Макияж,Губы,Помада для губ,Помада матовая,Люкс,944,,,1519.0,,,,,,,,1.03,brand,1916.3200000000002,1519.0,rivegauche.ru,1048.888888888889,1518.0,True,1518.0,0.2078567253903315
Clarins,19000120102,"CLARINS Палетка теней д/век Ombre 4 07 4,2гр",Макияж,Глаза,Тени для век,Прессованные тени,Люкс,1682,,,3018.0,3063.0,,,,,,2707.0,1.03,brand,3414.4600000000005,2707.0,visagehall.ru,1868.888888888889,2706.0,True,2706.0,0.20748815332439108
Clarins,19000412904,CLARINS Пигмент д/губ Water Lip Stain 04 7мл,Макияж,Губы,Тинт/пигмент,,Люкс,814,,1338.0,1445.0,,,,,,,1312.0,0.91,brand_cat3,1554.74,1312.0,visagehall.ru,904.4444444444445,1311.0,True,1311.0,0.15677219342140813
Clarins,14012900007,"Clarins Карандаш д/глаз автоматический водостойкий 06 0,29гр",Макияж,Глаза,Карандаш для глаз,,Люкс,887,,1538.0,1560.0,1516.0,,,,1495.0,1887.0,1430.0,0.92,brand_cat3,1703.04,1430.0,visagehall.ru,985.5555555555555,1429.0,True,1429.0,0.16091225103344609
Clarins,19000299779,"Clarins Тени д/век насыщенные Ombre Skin 08 1,5гр",Макияж,Глаза,Тени для век,Прессованные тени,Люкс,1096,,,1900.0,1793.0,,,,,,1767.0,1.03,brand,2224.88,1767.0,visagehall.ru,1217.7777777777778,1766.0,True,1766.0,0.2062493258063357
Clarins,19000200498,Clarins База под макияж Green SOS Primer 30мл,Макияж,Лицо,Праймер/база_лицо,,Люкс,1268,,2045.0,2292.0,2151.0,,,,2186.0,2697.0,2152.0,1.21,brand_cat3,2802.2799999999997,2045.0,iledebeaute.ru,1408.888888888889,2044.0,True,2044.0,0.27059394493055644
Clarins,19000459505,"CLARINS Набор в косметичке Multi active 2*50мл+15мл+1,4мл+3мл+0,9мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,4293,,,6927.0,,,,,,,,0.97,brand_cat2,8457.21,6927.0,rivegauche.ru,4770.0,6926.0,True,6926.0,0.18105379906612218
Clarins,19000194300,"CLARINS Помада д/губ Joli rouge Retail reno 774 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1446,,2439.0,2369.0,2334.0,,,,2613.0,2788.0,2544.0,1.03,brand,2935.3800000000006,2334.0,Ozon,1606.6666666666665,2333.0,True,2333.0,0.20521363503192103
Clarins,19000192723,CLARINS Сыворотка д/лица Тональная Масла 02 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,1211,,2033.0,2111.0,1955.0,,,,2111.0,2300.0,2033.0,1.03,brand,2458.3300000000004,1955.0,Ozon,1345.5555555555554,1954.0,True,1954.0,0.2051514646121555
Clarins,19000192722,CLARINS Сыворотка д/лица Тональная Масла 01 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,1428,,2346.0,2385.0,2346.0,,,,2306.0,,2463.0,1.03,brand,2898.84,2306.0,lamoda.ru,1586.6666666666665,2305.0,True,2305.0,0.2048543555353176
Clarins,19000283225,Clarins Бальзам д/губ Hydra-Essentiel 15мл,Уход,Уход за лицом,Уход за губами,Бальзамы для губ,Люкс,760,,1249.0,,1228.0,,,,,,1249.0,1.03,brand,1542.8000000000002,1228.0,Ozon,844.4444444444445,1227.0,True,1227.0,0.20469276639875555
Clarins,19000373905,CLARINS Крем д/лица SPF25 03 40мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,1233,,,2228.0,,,,,,,1994.0,1.03,brand,2502.9900000000002,1994.0,visagehall.ru,1370.0,1993.0,True,1993.0,0.20375231223456758
Clarins,14036800007,Clarins Румяна компактные Joli 06 5гр,Макияж,Лицо,Румяна,Прессованные румяна,Люкс,1608,,2792.0,2715.0,2715.0,,,,2601.0,3375.0,2830.0,1.03,brand,3264.2400000000002,2601.0,lamoda.ru,1786.6666666666665,2600.0,True,2600.0,0.20348993946523541
Clarins,19000194315,"CLARINS Рефил помады д/губ Joli rouge Retail reno 757 3,5гр",Макияж,Губы,Помада для губ,,Люкс,996,,1682.0,1612.0,,,,,1752.0,,,1.03,brand,2021.8800000000003,1612.0,rivegauche.ru,1106.6666666666667,1611.0,True,1611.0,0.2032168081191763
Clarins,19000258573,Clarins Крем д/лица против возрастных изменений Multi-Active 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,2489,,,4029.0,4297.0,,,,,,4431.0,1.03,brand,5052.670000000001,4029.0,rivegauche.ru,2765.5555555555557,4028.0,True,4028.0,0.20279772872560464
Clarins,14024300003,Clarins ВВ-флюид с эффектом детокса SPF25 45мл тон 02 Skin detox Fluid,Макияж,Лицо,ВВ/СС средства,,Люкс,1449,,2424.0,2346.0,,,,,2580.0,,2346.0,0.97,brand_cat3,2854.5299999999997,2346.0,rivegauche.ru,1610.0,2345.0,True,2345.0,0.17849873709507336
Clarins,15021200012,Clarins Сыворотка сужающая поры Поре Контрол 30мл,Уход,Уход за лицом,Сыворотки,,Люкс,2372,,3841.0,4230.0,3896.0,,,,3896.0,4978.0,3953.0,0.88,brand_cat3,4459.36,3841.0,iledebeaute.ru,2635.5555555555557,3840.0,True,3840.0,0.13888988554411386
Clarins,15024300005,Clarins Сыворотка способствующая сокращению пигментации и придающая сияние коже Bright Plus 30мл,Уход,Уход за лицом,Сыворотки,,Люкс,3078,,,,5349.0,,,,,,4985.0,0.88,brand_cat3,5786.639999999999,4985.0,visagehall.ru,3420.0,4984.0,True,4984.0,0.1387057083212364
Clarins,19000459501,"CLARINS Набор в косметичке Extra firming 2*50мл+15мл+3мл+7мл+0,9мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,6138,,10710.0,9945.0,,,,,,,,0.97,brand_cat2,12091.86,9945.0,rivegauche.ru,6820.0,9944.0,True,9944.0,0.177628586503648
Clarins,19760318954,Clarins Крем тональный устойчивый Everlasting 100.5W 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,1981,,,,3211.0,,,,,,,1.03,brand,4021.4300000000003,3211.0,Ozon,2201.111111111111,3210.0,True,3210.0,0.20177648249503288
Clarins,19000396910,CLARINS Карандаш Солнцезащитный SPF50 Solaire invisible 17гр,Уход,Солнечная серия/авто загары,Солнцезащитные средства,Защита от 41 до 50 SPF,Люкс,1151,,1866.0,1927.0,1958.0,,,,,,2019.0,1.03,brand,2336.53,1866.0,iledebeaute.ru,1278.888888888889,1865.0,True,1865.0,0.20180780901593398
Clarins,19000149508,CLARINS Пена д/ванны и душа Relaxant 200мл,Уход,Уход за телом,Для ванны и душа,Пена для ванн,Люкс,1064,,1725.0,1774.0,1803.0,,,,,2262.0,1898.0,1.03,brand,2159.92,1725.0,iledebeaute.ru,1182.2222222222222,1724.0,True,1724.0,0.20182228971443394
Clarins,19760318968,Clarins Консилер устойчивый EVERLASTING CONCEALER 02 12мл,Макияж,Лицо,Корректор/консилер,,Люкс,1215,,2099.0,1970.0,2002.0,,,,2067.0,2280.0,2131.0,1.1,brand_cat3,2551.5,1970.0,rivegauche.ru,1350.0,1969.0,True,1969.0,0.22829708014893202
Clarins,19000283288,"Clarins Помада д/губ Joli Rouge 788 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1504,,2439.0,2509.0,2439.0,,,,2439.0,3198.0,2578.0,1.03,brand,3053.1200000000003,2439.0,iledebeaute.ru,1671.111111111111,2438.0,True,2438.0,0.2014725919714916
Clarins,19000459497,"CLARINS Набор My clarins 50мл+15мл+5мл+1,4мл",Уход,Наборы_уход,Подарочные наборы_уход,,Люкс,1962,,3182.0,3273.0,,,,,3410.0,,,0.97,brand_cat2,3865.14,3182.0,iledebeaute.ru,2180.0,3181.0,True,3181.0,0.1770026441474306
Clarins,19760318967,Clarins Консилер устойчивый EVERLASTING CONCEALER 01 12мл,Макияж,Лицо,Корректор/консилер,,Люкс,1394,,2357.0,2261.0,2422.0,,,,2519.0,2926.0,2454.0,1.1,brand_cat3,2927.4,2261.0,rivegauche.ru,1548.888888888889,2260.0,True,2260.0,0.22798387647742024
Clarins,14036200015,Clarins Крем д/лица тональный с легким покрытием Skin Illusion SPF15 30мл тон 108.5,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,2054,,3427.0,3427.0,3665.0,,,,3332.0,4088.0,3570.0,1.03,brand,4169.620000000001,3332.0,lamoda.ru,2282.222222222222,3331.0,True,3331.0,0.20112624171986915
Clarins,19000217067,Clarins Гель д/лица Очищающий 125мл,Уход,Уход за лицом,Очищение/демакияж,Гель для умывания,Люкс,880,,1570.0,1550.0,1489.0,,,,1591.0,,1428.0,1.03,brand,1786.4000000000003,1428.0,visagehall.ru,977.7777777777777,1427.0,True,1427.0,0.20118674429019268
Clarins,19000279532,CLARINS Лосьон д/лица Demaquillant Express 200мл,Уход,Уход за лицом,Тоники-лосьоны-тонеры,,Люкс,832,,,1351.0,1479.0,,,,,,1453.0,0.85,brand_cat3,1539.2,1351.0,rivegauche.ru,924.4444444444445,1350.0,True,1350.0,0.12292099792099798
Clarins,14038900012,Clarins Блеск д/губ EMBELLISSEUR LEVRES 17 12мл,Макияж,Губы,Блеск для губ,,Люкс,947,,,1646.0,1581.0,,,,1625.0,1836.0,1539.0,0.92,brand_cat3,1818.24,1539.0,visagehall.ru,1052.2222222222222,1538.0,True,1538.0,0.15412706793382613
Clarins,19000194283,"CLARINS Помада д/губ Joli rouge Retail reno 742S 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1350,,2369.0,2265.0,2300.0,,,,2300.0,2829.0,2195.0,1.03,brand,2740.5000000000005,2195.0,visagehall.ru,1500.0,2194.0,True,2194.0,0.19941616493340641
Clarins,19000412907,CLARINS Пигмент д/губ Water Lip Stain 13 7мл,Макияж,Губы,Тинт/пигмент,,Люкс,1185,,1927.0,2034.0,2141.0,,,,,,1928.0,0.91,brand_cat3,2263.3500000000004,1927.0,iledebeaute.ru,1316.6666666666667,1926.0,True,1926.0,0.14904897607528678
Clarins,19000192727,CLARINS Криомаска д/лица Лифтинг Cryo-Flash 75мл,Уход,Уход за лицом,Уход за лицом _маски,Увлажнение и питание,Люкс,2935,,4972.0,5237.0,4906.0,,,,4773.0,5694.0,,1.03,brand,5958.050000000001,4773.0,lamoda.ru,3261.111111111111,4772.0,True,4772.0,0.19906680877132632
Clarins,19000412427,CLARINS Пудра д/лица Bronzing 10гр,Макияж,Лицо,Бронзер,,Люкс,1806,,,2937.0,,,,,,,3100.0,1.07,brand_cat3,3738.4200000000005,2937.0,rivegauche.ru,2006.6666666666665,2936.0,True,2936.0,0.21464147955553425
Clarins,19760314691,"Clarins Тени д/век четырехцветные Ombre 4 Couleurs 04 4,2гр",Макияж,Глаза,Тени для век,Прессованные тени,Люкс,1246,,2117.0,2252.0,2027.0,,,,,2438.0,2027.0,1.03,brand,2529.38,2027.0,Ozon,1384.4444444444443,2026.0,True,2026.0,0.1990131969099147
Clarins,14037100016,Clarins Флюид тональный устойчивый с омолаживающим действием SPF15 Everlasting Youth Fluid 111 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,1340,,,2180.0,,,,,,,,1.03,brand,2720.2000000000003,2180.0,rivegauche.ru,1488.888888888889,2179.0,True,2179.0,0.198955959120653
Clarins,15022500039,Clarins SUN Лосьон-спрей д/тела солнцезащитный SPF50+ 150мл,Уход,Солнечная серия/авто загары,Солнцезащитные средства,Защита от 41 до 50 SPF,Люкс,846,,,1377.0,1644.0,,,,1510.0,,,1.03,brand,1717.38,1377.0,rivegauche.ru,940.0,1376.0,True,1376.0,0.19877953627036538
Clarins,19000299775,"Clarins Бальзам д/губ Oil 05 2,9гр",Макияж,Губы,Бальзам для губ_макияж,,Люкс,1276,,2192.0,2078.0,,,,,,,2164.0,1.03,brand,2590.28,2078.0,rivegauche.ru,1417.7777777777778,2077.0,True,2077.0,0.19815618388745626
Clarins,19000149521,CLARINS Пена д/ванны и душа Tonic 200мл,Уход,Уход за телом,Для ванны и душа,Пена для ванн,Люкс,832,,1380.0,1405.0,1479.0,,,,1429.0,1566.0,1355.0,1.03,brand,1688.9600000000003,1355.0,visagehall.ru,924.4444444444445,1354.0,True,1354.0,0.19832322849564243
Clarins,19000194282,"CLARINS Помада д/губ Joli rouge Retail reno 742 3,5гр",Макияж,Губы,Помада для губ,,Люкс,1562,,2683.0,2788.0,2544.0,,,,2648.0,3157.0,2544.0,1.03,brand,3170.8600000000006,2544.0,Ozon,1735.5555555555554,2543.0,True,2543.0,0.19800937285152942
Clarins,19000120095,CLARINS Фиксатор д/ресниц и бровей Double Fix’ Прозрачный 8мл,Макияж,Брови,Гель для бровей,,Люкс,868,,1569.0,1524.0,1436.0,,,,1458.0,1794.0,1414.0,1.11,brand_cat3,1831.4800000000002,1414.0,visagehall.ru,964.4444444444445,1413.0,True,1413.0,0.22849280363421942
Clarins,19000036408,CLARINS Бальзам д/тела Tonic 200мл,Уход,Уход за телом,Крем для тела,,Люкс,1828,,2978.0,3304.0,2978.0,,,,3264.0,3552.0,2978.0,1.06,brand_cat3,3765.6800000000003,2978.0,iledebeaute.ru,2031.111111111111,2977.0,True,2977.0,0.2094389326761701
Clarins,14011900006,"Clarins Карандаш для бровей Eyebrow Pencil Crayon Sourcils 1,1гр.тон 03 soft blonde",Макияж,Брови,Карандаш для бровей,,Люкс,631,,1122.0,1028.0,1065.0,,,,1122.0,,1084.0,0.96,brand_cat3,1236.76,1028.0,rivegauche.ru,701.1111111111111,1027.0,True,1027.0,0.16960445033797988
Clarins,19000258575,Clarins Крем д/лица дневной Multi-Active SPF15 50мл,Уход,Уход за лицом,Основной уход,Крем для лица,Люкс,1895,,3424.0,3088.0,,,,,3290.0,3792.0,3290.0,1.03,brand,3846.8500000000004,3088.0,rivegauche.ru,2105.5555555555557,3087.0,True,3087.0,0.19752524793012471
Clarins,19000013042,CLARINS Крем тональный увлажняющий с матовым покрытием Skin Illusion Velvet 108.3N 30мл,Макияж,Лицо,Тональные основы,Жидкие тональные основы,Люкс,1247,,2254.0,2077.0,2033.0,,,,2210.0,2288.0,2121.0,1.03,brand,2531.4100000000003,2033.0,Ozon,1385.5555555555554,2032.0,True,2032.0,0.19728530739785344
Clarins,19000149522,Clarins Мист д/тела Eau Dynamisante 100мл,Уход,Уход за телом,Прочее_тело,,Люкс,1909,,3155.0,3113.0,,,,,,,3408.0,0.9,brand_cat3,3627.1,3113.0,rivegauche.ru,2121.111111111111,3112.0,True,3112.0,0.14201428138182015
Clarins,19000318130,CLARINS Маска д/лица My Clarins 50мл,Уход,Уход за лицом,Уход за лицом _маски,Очищающие маски,Люкс,787,,,1285.0,,,,,,,,1.03,brand,1597.6100000000001,1285.0,rivegauche.ru,874.4444444444445,1284.0,True,1284.0,0.19629947233680312
